shot_made_flag,shot_id,IP_1,IP_0,pred
,4434,0.3670438193,0.6329561807,0
,4452,0.3064873032,0.6935126968,0
,4460,0.3839478797,0.6160521203,0
,4470,0.6684532921,0.3315467079,1
,4480,0.3110537586,0.6889462414,0
,4496,0.9791559645,0.0208440355,1
,4503,0.2827432009,0.7172567991,0
,4512,0.3820301887,0.6179698113,0
,4518,0.6593969624,0.3406030376,1
,4519,0.3652893077,0.6347106923,0
,4522,0.3375902901,0.6624097099,0
,4525,0.3302305841,0.6697694159,0
,4537,0.665555507,0.334444493,1
,4546,0.3385237481,0.6614762519,0
,4547,0.9796316909,0.0203683091,1
,4553,0.4570494112,0.5429505888,0
,4556,0.3530931049,0.6469068951,0
,4558,0.7754533213,0.2245466787,1
,4563,0.3188209529,0.6811790471,0
,4568,0.3279785863,0.6720214137,0
,4574,0.7407453787,0.2592546213,1
,4578,0.2795411791,0.7204588209,0
,4587,0.2749484575,0.7250515425,0
,4592,0.579313572,0.420686428,1
,4610,0.3104953482,0.6895046518,0
,4615,0.3623481543,0.6376518457,0
,4619,0.3277868459,0.6722131541,0
,4620,0.5781109033,0.4218890967,1
,4625,0.726716558,0.273283442,1
,4635,0.4426039189,0.5573960811,0
,4636,0.4648154336,0.5351845664,0
,4641,0.4277459621,0.5722540379,0
,4650,0.3597181289,0.6402818711,0
,4653,0.780835156,0.219164844,1
,4665,0.2329575019,0.7670424981,0
,4668,0.9405852004,0.0594147996,1
,4669,0.2720748149,0.7279251851,0
,4670,0.3074051452,0.6925948548,0
,4674,0.2687847795,0.7312152205,0
,4675,0.3183537906,0.6816462094,0
,4676,0.2990794229,0.7009205771,0
,4679,0.2582108498,0.7417891502,0
,4680,0.8586151864,0.1413848136,1
,4686,0.2522432991,0.7477567009,0
,4699,0.3473138061,0.6526861939,0
,4713,0.5693917068,0.4306082932,1
,4718,0.3036456725,0.6963543275,0
,4721,0.2667842785,0.7332157215,0
,4722,0.2961932707,0.7038067293,0
,4724,0.3604961835,0.6395038165,0
,4730,0.981733408,0.018266592,1
,4731,0.3495931766,0.6504068234,0
,4735,0.3744472514,0.6255527486,0
,4743,0.3393993738,0.6606006262,0
,4745,0.286778773,0.713221227,0
,4746,0.7445990868,0.2554009132,1
,4747,0.3365282214,0.6634717786,0
,4748,0.3626052845,0.6373947155,0
,4769,0.3330836538,0.6669163462,0
,4771,0.2889410455,0.7110589545,0
,4774,0.2570742472,0.7429257528,0
,4784,0.2994330704,0.7005669296,0
,4797,0.3036799026,0.6963200974,0
,4801,0.6115278501,0.3884721499,1
,4804,0.2785267886,0.7214732114,0
,4820,0.2993615102,0.7006384898,0
,4833,0.3235570457,0.6764429543,0
,4834,0.3230938107,0.6769061893,0
,4851,0.3072092774,0.6927907226,0
,4859,0.2816215864,0.7183784136,0
,4860,0.9747505478,0.0252494522,1
,4863,0.3156380988,0.6843619012,0
,4873,0.297597649,0.702402351,0
,4881,0.2344386103,0.7655613897,0
,4892,0.2902252776,0.7097747224,0
,4908,0.3468380479,0.6531619521,0
,4911,0.2638557092,0.7361442908,0
,4915,0.2218898082,0.7781101918,0
,4922,0.2680575542,0.7319424458,0
,4929,0.3381105358,0.6618894642,0
,4936,0.2934600015,0.7065399985,0
,4939,0.4445872793,0.5554127207,0
,4951,0.3251474928,0.6748525072,0
,4956,0.3452062488,0.6547937512,0
,4961,0.3947828185,0.6052171815,0
,4964,0.3256084392,0.6743915608,0
,4981,0.3694583668,0.6305416332,0
,4991,0.9815097132,0.0184902868,1
,4992,0.3219742863,0.6780257137,0
,4997,0.4217244219,0.5782755781,0
,5004,0.3069236877,0.6930763123,0
,5010,0.2872802481,0.7127197519,0
,5012,0.3819193161,0.6180806839,0
,5015,0.2818448256,0.7181551744,0
,5020,0.3342191906,0.6657808094,0
,5030,0.3253391361,0.6746608639,0
,5051,0.984158727,0.015841273,1
,5052,0.382062884,0.617937116,0
,5057,0.7447834669,0.2552165331,1
,5058,0.3753621308,0.6246378692,0
,5060,0.3189104462,0.6810895538,0
,5061,0.3460670819,0.6539329181,0
,5064,0.378958651,0.621041349,0
,5078,0.4587226151,0.5412773849,0
,5080,0.4536310903,0.5463689097,0
,5088,0.371533638,0.628466362,0
,5089,0.7168280091,0.2831719909,1
,5090,0.3499418767,0.6500581233,0
,5103,0.9437970615,0.0562029385,1
,5108,0.3529714707,0.6470285293,0
,5114,0.2985999667,0.7014000333,0
,5115,0.3501545516,0.6498454484,0
,5124,0.6491142646,0.3508857354,1
,5137,0.4414277292,0.5585722708,0
,5139,0.3421759198,0.6578240802,0
,5144,0.3712170739,0.6287829261,0
,5149,0.8462702432,0.1537297568,1
,5157,0.2811918891,0.7188081109,0
,5163,0.3030265821,0.6969734179,0
,5174,0.3275282022,0.6724717978,0
,5176,0.3428884641,0.6571115359,0
,5179,0.2505493659,0.7494506341,0
,5186,0.4231774991,0.5768225009,0
,5203,0.7692485181,0.2307514819,1
,5204,0.7804580741,0.2195419259,1
,5206,0.3649508196,0.6350491804,0
,5207,0.6968910198,0.3031089802,1
,5220,0.3813742292,0.6186257708,0
,5221,0.74364566,0.25635434,1
,5224,0.3245370521,0.6754629479,0
,5227,0.2979547857,0.7020452143,0
,5229,0.3015374268,0.6984625732,0
,5232,0.7720078486,0.2279921514,1
,5240,0.6577414837,0.3422585163,1
,5242,0.5018876444,0.4981123556,1
,5243,0.3199281757,0.6800718243,0
,5245,0.6765819523,0.3234180477,1
,5248,0.3968900282,0.6031099718,0
,5249,0.2978952294,0.7021047706,0
,5254,0.33032919,0.66967081,0
,5269,0.3277033876,0.6722966124,0
,5272,0.3144724479,0.6855275521,0
,5276,0.272952454,0.727047546,0
,5286,0.7403845919,0.2596154081,1
,5290,0.274133037,0.725866963,0
,5308,0.3215528735,0.6784471265,0
,5316,0.3376738296,0.6623261704,0
,5318,0.3679192587,0.6320807413,0
,5319,0.3278786909,0.6721213091,0
,5320,0.3768504603,0.6231495397,0
,5322,0.3049094486,0.6950905514,0
,5324,0.2977040412,0.7022959588,0
,5331,0.6773730255,0.3226269745,1
,5336,0.9841253778,0.0158746222,1
,5344,0.2833899675,0.7166100325,0
,5354,0.240822581,0.759177419,0
,5356,0.0095924463,0.9904075537,0
,5358,0.2449862707,0.7550137293,0
,5361,0.4480049544,0.5519950456,0
,5365,0.7549047144,0.2450952856,1
,5370,0.6912974662,0.3087025338,1
,5376,0.4023640839,0.5976359161,0
,5383,0.2889749092,0.7110250908,0
,5384,0.3233642024,0.6766357976,0
,5385,0.3309120857,0.6690879143,0
,5393,0.6744691533,0.3255308467,1
,5397,0.2535431735,0.7464568265,0
,5398,0.2520937512,0.7479062488,0
,5402,0.2290920311,0.7709079689,0
,5407,0.842156106,0.157843894,1
,5409,0.333899905,0.666100095,0
,5425,0.3631182025,0.6368817975,0
,5428,0.6659443221,0.3340556779,1
,5430,0.3417715288,0.6582284712,0
,5442,0.3608961073,0.6391038927,0
,5447,0.353362811,0.646637189,0
,5470,0.3159717751,0.6840282249,0
,5485,0.267228525,0.732771475,0
,5493,0.3081603805,0.6918396195,0
,5502,0.5998792678,0.4001207322,1
,5504,0.3489740285,0.6510259715,0
,5517,0.300372788,0.699627212,0
,5522,0.3920988572,0.6079011428,0
,5527,0.7768022956,0.2231977044,1
,5528,0.3180342715,0.6819657285,0
,5536,0.5464258976,0.4535741024,1
,5545,0.2388660535,0.7611339465,0
,5576,0.3636026227,0.6363973773,0
,5577,0.3196655919,0.6803344081,0
,5592,0.2437167077,0.7562832923,0
,5594,0.2234524276,0.7765475724,0
,5595,0.2719698901,0.7280301099,0
,5596,0.254961171,0.745038829,0
,5599,0.3843531095,0.6156468905,0
,5606,0.3704569788,0.6295430212,0
,5617,0.3160073272,0.6839926728,0
,5625,0.845722588,0.154277412,1
,5626,0.3077650873,0.6922349127,0
,5627,0.6489502237,0.3510497763,1
,5642,0.7121407944,0.2878592056,1
,5659,0.9768788692,0.0231211308,1
,5664,0.635836601,0.364163399,1
,5666,0.8317430168,0.1682569832,1
,5671,0.3402019694,0.6597980306,0
,5674,0.3159875092,0.6840124908,0
,5677,0.7592550259,0.2407449741,1
,5681,0.2645019552,0.7354980448,0
,5683,0.0106531772,0.9893468228,0
,5700,0.2588939675,0.7411060325,0
,5713,0.3718851766,0.6281148234,0
,5715,0.3532985845,0.6467014155,0
,5718,0.3114741223,0.6885258777,0
,5726,0.479998299,0.520001701,0
,5738,0.3686044233,0.6313955767,0
,5741,0.806462298,0.193537702,1
,5743,0.8220057603,0.1779942397,1
,5753,0.3975611856,0.6024388144,0
,5761,0.2877358164,0.7122641836,0
,5789,0.8751165469,0.1248834531,1
,5797,0.336107606,0.663892394,0
,5803,0.3046679225,0.6953320775,0
,5810,0.3700069731,0.6299930269,0
,5813,0.2866569064,0.7133430936,0
,5817,0.2719876238,0.7280123762,0
,5818,0.330370527,0.669629473,0
,5822,0.3016146396,0.6983853604,0
,5829,0.3724376457,0.6275623543,0
,5846,0.3109820779,0.6890179221,0
,5847,0.2429414341,0.7570585659,0
,5854,0.2417019097,0.7582980903,0
,5858,0.3430243834,0.6569756166,0
,5863,0.2500427105,0.7499572895,0
,5869,0.3324301232,0.6675698768,0
,5870,0.2771112839,0.7228887161,0
,5876,0.2232197284,0.7767802716,0
,5881,0.3050630713,0.6949369287,0
,5901,0.2949853158,0.7050146842,0
,5922,0.5817414907,0.4182585093,1
,5928,0.7512910044,0.2487089956,1
,5933,0.3397440384,0.6602559616,0
,5934,0.7045073516,0.2954926484,1
,5946,0.3249681308,0.6750318692,0
,5951,0.2631216048,0.7368783952,0
,5955,0.2811885974,0.7188114026,0
,5956,0.9120049447,0.0879950553,1
,5965,0.2878366757,0.7121633243,0
,5972,0.3573333245,0.6426666755,0
,5981,0.2560880214,0.7439119786,0
,5997,0.3886150011,0.6113849989,0
,6005,0.2665796501,0.7334203499,0
,6009,0.2085469262,0.7914530738,0
,6010,0.3002785312,0.6997214688,0
,6015,0.3397505348,0.6602494652,0
,6039,0.3533706871,0.6466293129,0
,6047,0.6913275317,0.3086724683,1
,6051,0.0116371544,0.9883628456,0
,6056,0.2740306866,0.7259693134,0
,6061,0.2086768828,0.7913231172,0
,6064,0.200089616,0.799910384,0
,6065,0.3763899776,0.6236100224,0
,6070,0.3396280512,0.6603719488,0
,6085,0.7316926164,0.2683073836,1
,6086,0.237707647,0.762292353,0
,6091,0.6688416876,0.3311583124,1
,6097,0.2032967547,0.7967032453,0
,6099,0.2673992655,0.7326007345,0
,6104,0.6189564511,0.3810435489,1
,6108,0.2665198726,0.7334801274,0
,6109,0.2543677624,0.7456322376,0
,6124,0.3987535532,0.6012464468,0
,6142,0.6347782342,0.3652217658,1
,6144,0.2511602067,0.7488397933,0
,6150,0.3884283509,0.6115716491,0
,6154,0.4234371939,0.5765628061,0
,6155,0.3892063581,0.6107936419,0
,6156,0.9837532214,0.0162467786,1
,6158,0.3480179244,0.6519820756,0
,6159,0.9849439094,0.0150560906,1
,6169,0.6857626306,0.3142373694,1
,6170,0.0138619818,0.9861380182,0
,6179,0.3759039193,0.6240960807,0
,6184,0.6144720607,0.3855279393,1
,6186,0.7884768239,0.2115231761,1
,6204,0.2693557176,0.7306442824,0
,6230,0.3730037417,0.6269962583,0
,6231,0.3764164106,0.6235835894,0
,6232,0.9146628083,0.0853371917,1
,6235,0.2895248089,0.7104751911,0
,6237,0.6008319201,0.3991680799,1
,6239,0.3474558952,0.6525441048,0
,6263,0.3411848401,0.6588151599,0
,6265,0.2789539868,0.7210460132,0
,6270,0.3537063434,0.6462936566,0
,6271,0.2576821932,0.7423178068,0
,6278,0.3459559923,0.6540440077,0
,6279,0.7099193539,0.2900806461,1
,6288,0.4174926412,0.5825073588,0
,6294,0.387530761,0.612469239,0
,6295,0.3078738005,0.6921261995,0
,6302,0.7539188826,0.2460811174,1
,6306,0.2938084025,0.7061915975,0
,6322,0.7496541166,0.2503458834,1
,6324,0.3764007726,0.6235992274,0
,6327,0.2468103229,0.7531896771,0
,6331,0.3306672595,0.6693327405,0
,6334,0.3269342881,0.6730657119,0
,6338,0.6708508343,0.3291491657,1
,6339,0.6998104065,0.3001895935,1
,6362,0.3237598025,0.6762401975,0
,6372,0.4289430785,0.5710569215,0
,6375,0.7504058536,0.2495941464,1
,6393,0.2953521962,0.7046478038,0
,6394,0.4051901734,0.5948098266,0
,6405,0.977416535,0.022583465,1
,6406,0.5529666086,0.4470333914,1
,6416,0.6091627796,0.3908372204,1
,6421,0.3152023173,0.6847976827,0
,6422,0.2279272494,0.7720727506,0
,6440,0.9747612263,0.0252387737,1
,6457,0.6785622546,0.3214377454,1
,6460,0.4365000764,0.5634999236,0
,6463,0.4113968174,0.5886031826,0
,6474,0.75255252,0.24744748,1
,6476,0.393487233,0.606512767,0
,6477,0.3236622704,0.6763377296,0
,6482,0.7894562776,0.2105437224,1
,6488,0.3790108859,0.6209891141,0
,6489,0.3278950754,0.6721049246,0
,6494,0.3822918518,0.6177081482,0
,6499,0.758819318,0.241180682,1
,6507,0.3108819202,0.6891180798,0
,6524,0.4221726826,0.5778273174,0
,6527,0.3737593346,0.6262406654,0
,6531,0.3641063827,0.6358936173,0
,6536,0.2876013216,0.7123986784,0
,6538,0.2197323272,0.7802676728,0
,6542,0.667385328,0.332614672,1
,6565,0.3216632218,0.6783367782,0
,6584,0.3818686641,0.6181313359,0
,6588,0.3729966482,0.6270033518,0
,6597,0.378598459,0.621401541,0
,6603,0.707171738,0.292828262,1
,6609,0.7188125323,0.2811874677,1
,6613,0.7092680834,0.2907319166,1
,6622,0.3080215515,0.6919784485,0
,6630,0.3247851985,0.6752148015,0
,6637,0.2674467163,0.7325532837,0
,6639,0.7442352939,0.2557647061,1
,6640,0.3062089108,0.6937910892,0
,6646,0.4151476493,0.5848523507,0
,6647,0.4093992798,0.5906007202,0
,6648,0.9784138757,0.0215861243,1
,6669,0.2726396381,0.7273603619,0
,6680,0.2167845908,0.7832154092,0
,6681,0.2077494314,0.7922505686,0
,6684,0.2147868848,0.7852131152,0
,6693,0.2879069157,0.7120930843,0
,6694,0.2801381172,0.7198618828,0
,6704,0.2704880499,0.7295119501,0
,6706,0.3341324572,0.6658675428,0
,6710,0.2738886581,0.7261113419,0
,6713,0.2644164842,0.7355835158,0
,6718,0.2219525008,0.7780474992,0
,6732,0.3232153421,0.6767846579,0
,6737,0.3131763111,0.6868236889,0
,6739,0.2759827149,0.7240172851,0
,6742,0.3016002575,0.6983997425,0
,6746,0.5263014654,0.4736985346,1
,6753,0.2830056227,0.7169943773,0
,6771,0.3135929181,0.6864070819,0
,6784,0.3761397739,0.6238602261,0
,6790,0.985959701,0.014040299,1
,6795,0.4508152318,0.5491847682,0
,6807,0.3296006699,0.6703993301,0
,6808,0.3696205221,0.6303794779,0
,6818,0.2461144044,0.7538855956,0
,6823,0.3059353388,0.6940646612,0
,6830,0.4494744126,0.5505255874,0
,6831,0.4132093628,0.5867906372,0
,6832,0.3697005609,0.6302994391,0
,6836,0.4323174928,0.5676825072,0
,6846,0.432076127,0.567923873,0
,6850,0.3821887417,0.6178112583,0
,6854,0.3737626452,0.6262373548,0
,6868,0.7270789038,0.2729210962,1
,6876,0.508944784,0.491055216,1
,6877,0.8437186039,0.1562813961,1
,6881,0.3215610256,0.6784389744,0
,6882,0.3809036471,0.6190963529,0
,6884,0.4147343161,0.5852656839,0
,6886,0.3928816698,0.6071183302,0
,6901,0.2382522035,0.7617477965,0
,6910,0.5214794932,0.4785205068,1
,6913,0.306577354,0.693422646,0
,6914,0.6305008423,0.3694991577,1
,6918,0.7197831407,0.2802168593,1
,6930,0.8268327218,0.1731672782,1
,6941,0.3034465715,0.6965534285,0
,6944,0.5873210214,0.4126789786,1
,6945,0.3451041688,0.6548958312,0
,6947,0.3788386115,0.6211613885,0
,6949,0.7179788806,0.2820211194,1
,6952,0.2943328815,0.7056671185,0
,6963,0.624137869,0.375862131,1
,6964,0.6532220143,0.3467779857,1
,6972,0.752061274,0.247938726,1
,6979,0.3317234631,0.6682765369,0
,6981,0.3141010026,0.6858989974,0
,6988,0.7538936715,0.2461063285,1
,6990,0.4124400555,0.5875599445,0
,6998,0.3579969788,0.6420030212,0
,7004,0.3713284489,0.6286715511,0
,7016,0.5513824679,0.4486175321,1
,7027,0.3052495397,0.6947504603,0
,7042,0.3648461402,0.6351538598,0
,7056,0.3353412616,0.6646587384,0
,7061,0.2918602996,0.7081397004,0
,7069,0.5514855889,0.4485144111,1
,7071,0.2743032522,0.7256967478,0
,7088,0.6760649587,0.3239350413,1
,7099,0.3481717756,0.6518282244,0
,7108,0.3147811589,0.6852188411,0
,7121,0.883261255,0.116738745,1
,7125,0.7885422959,0.2114577041,1
,7136,0.6824343206,0.3175656794,1
,7149,0.7817701279,0.2182298721,1
,7150,0.7126449377,0.2873550623,1
,7151,0.332363339,0.667636661,0
,7167,0.3627312196,0.6372687804,0
,7177,0.6752310666,0.3247689334,1
,7178,0.2935058174,0.7064941826,0
,7183,0.4550308958,0.5449691042,0
,7186,0.2617163613,0.7382836387,0
,7190,0.1960889505,0.8039110495,0
,7201,0.4299940017,0.5700059983,0
,7202,0.3940612614,0.6059387386,0
,7207,0.366055675,0.633944325,0
,7213,0.3415193203,0.6584806797,0
,7224,0.8303223241,0.1696776759,1
,7225,0.3163611924,0.6836388076,0
,7233,0.3245840299,0.6754159701,0
,7239,0.2619461307,0.7380538693,0
,7246,0.2228979059,0.7771020941,0
,7248,0.2406871973,0.7593128027,0
,7261,0.3399064792,0.6600935208,0
,7264,0.2898774424,0.7101225576,0
,7266,0.2897530021,0.7102469979,0
,7274,0.2326244092,0.7673755908,0
,7279,0.3229485085,0.6770514915,0
,7293,0.3679656888,0.6320343112,0
,7315,0.3964419083,0.6035580917,0
,7322,0.4146160008,0.5853839992,0
,7326,0.8820311734,0.1179688266,1
,7341,0.3459226795,0.6540773205,0
,7363,0.4473623328,0.5526376672,0
,7365,0.7166886684,0.2833113316,1
,7371,0.3021060001,0.6978939999,0
,7377,0.2889879562,0.7110120438,0
,7393,0.7591701295,0.2408298705,1
,7405,0.3226684646,0.6773315354,0
,7410,0.3369671774,0.6630328226,0
,7434,0.6423273972,0.3576726028,1
,7438,0.4023915552,0.5976084448,0
,7447,0.8061811557,0.1938188443,1
,7450,0.8530916391,0.1469083609,1
,7452,0.3993673227,0.6006326773,0
,7453,0.3788657034,0.6211342966,0
,7455,0.3655856753,0.6344143247,0
,7456,0.3612275616,0.6387724384,0
,7457,0.9159156405,0.0840843595,1
,7466,0.3645186632,0.6354813368,0
,7470,0.734712501,0.265287499,1
,7474,0.3226791826,0.6773208174,0
,7487,0.6737255521,0.3262744479,1
,7488,0.4332667314,0.5667332686,0
,7492,0.7695364582,0.2304635418,1
,7496,0.3852935096,0.6147064904,0
,7501,0.5415428715,0.4584571285,1
,7505,0.3742745524,0.6257254476,0
,7512,0.3779676736,0.6220323264,0
,7526,0.5189110383,0.4810889617,1
,7536,0.6602664216,0.3397335784,1
,7538,0.709666395,0.290333605,1
,7539,0.4065638818,0.5934361182,0
,7544,0.8091122368,0.1908877632,1
,7554,0.6832728071,0.3167271929,1
,7564,0.2640551444,0.7359448556,0
,7566,0.5222095261,0.4777904739,1
,7580,0.5933529148,0.4066470852,1
,7581,0.7610707264,0.2389292736,1
,7584,0.3218051021,0.6781948979,0
,7587,0.2709576857,0.7290423143,0
,7589,0.429479943,0.570520057,0
,7590,0.4513668435,0.5486331565,0
,7594,0.6283409213,0.3716590787,1
,7597,0.4168399814,0.5831600186,0
,7602,0.9247821613,0.0752178387,1
,7603,0.3402479872,0.6597520128,0
,7605,0.6983490871,0.3016509129,1
,7609,0.3906613925,0.6093386075,0
,7613,0.3685471364,0.6314528636,0
,7619,0.3276236346,0.6723763654,0
,7625,0.3193542002,0.6806457998,0
,7626,0.4651849298,0.5348150702,0
,7636,0.4047602525,0.5952397475,0
,7639,0.7540197037,0.2459802963,1
,7641,0.3874570457,0.6125429543,0
,7643,0.8084658086,0.1915341914,1
,7644,0.389983506,0.610016494,0
,7657,0.4187336886,0.5812663114,0
,7661,0.8169702486,0.1830297514,1
,7666,0.3568984933,0.6431015067,0
,7673,0.4370811212,0.5629188788,0
,7683,0.4295094929,0.5704905071,0
,7685,0.4419514943,0.5580485057,0
,7699,0.3815875893,0.6184124107,0
,7704,0.7933384323,0.2066615677,1
,7705,0.706264137,0.293735863,1
,7708,0.6353028961,0.3646971039,1
,7728,0.2935989403,0.7064010597,0
,7733,0.38248148,0.61751852,0
,7741,0.3703686293,0.6296313707,0
,7743,0.3846368987,0.6153631013,0
,7745,0.3397122856,0.6602877144,0
,7754,0.7237206187,0.2762793813,1
,7756,0.3367516708,0.6632483292,0
,7757,0.4076732612,0.5923267388,0
,7770,0.6527956208,0.3472043792,1
,7773,0.9850220853,0.0149779147,1
,7774,0.4082360996,0.5917639004,0
,7776,0.6515528205,0.3484471795,1
,7777,0.3262651196,0.6737348804,0
,7778,0.3638641564,0.6361358436,0
,7781,0.3798650924,0.6201349076,0
,7784,0.3613356749,0.6386643251,0
,7789,0.8736365653,0.1263634347,1
,7794,0.5836526033,0.4163473967,1
,7799,0.3426317241,0.6573682759,0
,7801,0.6741498941,0.3258501059,1
,7818,0.2624422965,0.7375577035,0
,7823,0.3637106747,0.6362893253,0
,7828,0.4064499178,0.5935500822,0
,7832,0.395140808,0.604859192,0
,7839,0.4168601681,0.5831398319,0
,7851,0.8768515086,0.1231484914,1
,7856,0.4869722248,0.5130277752,0
,7868,0.4669720324,0.5330279676,0
,7869,0.3786989892,0.6213010108,0
,7872,0.4074891733,0.5925108267,0
,7874,0.4011693248,0.5988306752,0
,7878,0.3832446394,0.6167553606,0
,7888,0.2993241647,0.7006758353,0
,7913,0.2141669378,0.7858330622,0
,7923,0.4285231244,0.5714768756,0
,7925,0.459308913,0.540691087,0
,7926,0.7119924278,0.2880075722,1
,7938,0.3697210875,0.6302789125,0
,7942,0.7564019213,0.2435980787,1
,7945,0.4134056273,0.5865943727,0
,7954,0.5528593305,0.4471406695,1
,7963,0.2758774791,0.7241225209,0
,7969,0.3123657768,0.6876342232,0
,7970,0.3461141385,0.6538858615,0
,7977,0.3124012748,0.6875987252,0
,7981,0.231178294,0.768821706,0
,7990,0.2836643343,0.7163356657,0
,8020,0.5866465581,0.4133534419,1
,8023,0.3543519052,0.6456480948,0
,8025,0.7009087448,0.2990912552,1
,8034,0.4460181164,0.5539818836,0
,8039,0.428683063,0.571316937,0
,8046,0.3560016441,0.6439983559,0
,8051,0.2408570903,0.7591429097,0
,8055,0.2813689578,0.7186310422,0
,8060,0.2700377268,0.7299622732,0
,8063,0.2635930551,0.7364069449,0
,8073,0.9825913889,0.0174086111,1
,8074,0.3315396407,0.6684603593,0
,8076,0.7050334297,0.2949665703,1
,8080,0.3236866154,0.6763133846,0
,8088,0.3038430743,0.6961569257,0
,8102,0.5368533301,0.4631466699,1
,8103,0.4391584897,0.5608415103,0
,8104,0.4378833237,0.5621166763,0
,8105,0.3441822485,0.6558177515,0
,8109,0.3086077124,0.6913922876,0
,8115,0.400792476,0.599207524,0
,8121,0.6296282381,0.3703717619,1
,8126,0.4179626863,0.5820373137,0
,8135,0.8372791547,0.1627208453,1
,8153,0.5941676384,0.4058323616,1
,8156,0.3305182788,0.6694817212,0
,8160,0.7920970271,0.2079029729,1
,8161,0.3961027783,0.6038972217,0
,8162,0.4148242388,0.5851757612,0
,8171,0.3430071983,0.6569928017,0
,8181,0.3370511162,0.6629488838,0
,8183,0.3625868905,0.6374131095,0
,8185,0.2807813738,0.7192186262,0
,8191,0.9906856367,0.0093143633,1
,8203,0.3727490663,0.6272509337,0
,8204,0.670407148,0.329592852,1
,8207,0.5931812038,0.4068187962,1
,8208,0.2725107309,0.7274892691,0
,8209,0.595143764,0.404856236,1
,8210,0.2916652176,0.7083347824,0
,8225,0.3858194531,0.6141805469,0
,8226,0.3410100915,0.6589899085,0
,8231,0.599168595,0.400831405,1
,8233,0.286411912,0.713588088,0
,8244,0.7627728973,0.2372271027,1
,8250,0.3781587653,0.6218412347,0
,8261,0.4263133627,0.5736866373,0
,8265,0.3166462658,0.6833537342,0
,8278,0.3153563636,0.6846436364,0
,8279,0.3315249442,0.6684750558,0
,8280,0.2796223382,0.7203776618,0
,8296,0.6814538519,0.3185461481,1
,8299,0.4320836613,0.5679163387,0
,8300,0.493390603,0.506609397,0
,8301,0.4649331663,0.5350668337,0
,8305,0.442968148,0.557031852,0
,8327,0.3598912607,0.6401087393,0
,8334,0.3509161868,0.6490838132,0
,8349,0.3196709799,0.6803290201,0
,8355,0.342397939,0.657602061,0
,8361,0.3485967232,0.6514032768,0
,8362,0.3689044402,0.6310955598,0
,8364,0.334841323,0.665158677,0
,8365,0.357151347,0.642848653,0
,8375,0.376868463,0.623131537,0
,8378,0.6127893558,0.3872106442,1
,8380,0.3487271936,0.6512728064,0
,8381,0.3858825093,0.6141174907,0
,8387,0.4223478589,0.5776521411,0
,8399,0.765757224,0.234242776,1
,8402,0.9834142783,0.0165857217,1
,8409,0.4246410233,0.5753589767,0
,8433,0.6550985155,0.3449014845,1
,8436,0.4083967813,0.5916032187,0
,8442,0.2910119274,0.7089880726,0
,8448,0.3311909289,0.6688090711,0
,8464,0.288546652,0.711453348,0
,8469,0.5773007348,0.4226992652,1
,8474,0.6091390478,0.3908609522,1
,8478,0.4749889249,0.5250110751,0
,8482,0.4179629318,0.5820370682,0
,8490,0.3604843528,0.6395156472,0
,8510,0.3994062948,0.6005937052,0
,8511,0.3713302238,0.6286697762,0
,8527,0.3352944885,0.6647055115,0
,8532,0.3356072892,0.6643927108,0
,8533,0.3982746683,0.6017253317,0
,8538,0.3852611304,0.6147388696,0
,8541,0.4372676288,0.5627323712,0
,8545,0.3775111426,0.6224888574,0
,8553,0.3278957604,0.6721042396,0
,8554,0.3522077828,0.6477922172,0
,8555,0.3936165395,0.6063834605,0
,8569,0.316625233,0.683374767,0
,8586,0.757286873,0.242713127,1
,8593,0.3004833683,0.6995166317,0
,8600,0.9793639549,0.0206360451,1
,8606,0.7953506798,0.2046493202,1
,8607,0.3035493285,0.6964506715,0
,8611,0.244809606,0.755190394,0
,8613,0.6823026359,0.3176973641,1
,8618,0.8755830345,0.1244169655,1
,8630,0.2714915981,0.7285084019,0
,8637,0.2924727681,0.7075272319,0
,8650,0.3841572397,0.6158427603,0
,8652,0.3981330833,0.6018669167,0
,8661,0.4277252256,0.5722747744,0
,8669,0.3826169788,0.6173830212,0
,8673,0.3920930708,0.6079069292,0
,8674,0.3986645545,0.6013354455,0
,8678,0.7595138061,0.2404861939,1
,8682,0.3800555935,0.6199444065,0
,8688,0.4216195702,0.5783804298,0
,8689,0.8194765836,0.1805234164,1
,8695,0.4019527625,0.5980472375,0
,8698,0.3782659237,0.6217340763,0
,8703,0.3908370096,0.6091629904,0
,8709,0.3906669818,0.6093330182,0
,8716,0.4383784064,0.5616215936,0
,8723,0.3629063875,0.6370936125,0
,8737,0.5572123082,0.4427876918,1
,8753,0.3188033871,0.6811966129,0
,8773,0.4558375677,0.5441624323,0
,8774,0.4013860225,0.5986139775,0
,8778,0.6964888833,0.3035111167,1
,8786,0.666370673,0.333629327,1
,8794,0.4193679659,0.5806320341,0
,8795,0.6569261046,0.3430738954,1
,8800,0.3550441749,0.6449558251,0
,8804,0.3393635486,0.6606364514,0
,8808,0.3956675823,0.6043324177,0
,8809,0.3390562474,0.6609437526,0
,8817,0.3900000515,0.6099999485,0
,8818,0.3150853,0.6849147,0
,8825,0.3716289673,0.6283710327,0
,8830,0.3670292557,0.6329707443,0
,8833,0.339334322,0.660665678,0
,8834,0.3180464642,0.6819535358,0
,8836,0.4065165791,0.5934834209,0
,8837,0.3339533334,0.6660466666,0
